# X,Y,Z,FA
110,91,61,0.243103
110,91,62,0.269814
110,91,63,0.000000
110,91,64,0.000000
110,92,58,0.000000
110,92,59,0.000000
110,92,60,0.227008
110,92,61,0.243103
110,92,62,0.000000
110,92,63,0.000000
110,93,56,0.000000
110,93,57,0.000000
110,93,58,0.000000
110,93,59,0.232473
110,93,60,0.225201
110,93,61,0.000000
110,93,62,0.000000
110,93,63,0.000000
110,94,55,0.000000
110,94,56,0.000000
110,94,57,0.000000
110,94,58,0.225947
110,94,59,0.232473
110,94,60,0.000000
110,94,61,0.000000
110,94,62,0.000000
110,95,55,0.000000
110,95,56,0.000000
110,95,57,0.255275
110,95,58,0.225947
110,95,59,0.000000
110,95,60,0.000000
110,95,61,0.000000
110,96,54,0.000000
110,96,55,0.000000
110,96,56,0.000000
110,96,57,0.000000
110,96,58,0.000000
110,96,59,0.000000
110,96,60,0.000000
110,97,53,0.000000
110,97,54,0.000000
110,97,55,0.000000
110,97,56,0.000000
110,97,57,0.000000
110,97,58,0.000000
110,97,59,0.000000
110,98,52,0.000000
110,98,53,0.000000
110,98,54,0.000000
110,98,55,0.000000
110,98,56,0.000000
110,98,57,0.000000
110,98,58,0.000000
110,98,59,0.000000
110,99,52,0.000000
110,99,53,0.000000
110,99,54,0.000000
110,99,55,0.000000
110,99,56,0.000000
110,99,57,0.000000
110,100,51,0.000000
110,100,52,0.000000
110,100,53,0.000000
110,100,54,0.000000
110,100,55,0.000000
110,100,56,0.000000
110,101,51,0.000000
110,101,52,0.000000
110,101,53,0.000000
110,101,54,0.000000
110,101,55,0.000000
110,102,50,0.000000
110,102,51,0.000000
110,102,52,0.000000
110,102,53,0.000000
110,103,50,0.000000
110,103,51,0.000000
110,103,52,0.000000
110,104,49,0.000000
110,104,50,0.000000
110,104,51,0.000000
110,105,49,0.000000
110,105,50,0.000000
110,106,49,0.000000
111,84,67,0.257965
111,85,66,0.248996
111,85,67,0.257965
111,86,65,0.253460
111,86,66,0.248996
111,86,67,0.000000
111,87,64,0.271125
111,87,65,0.253460
111,87,66,0.000000
111,88,62,0.000000
111,88,63,0.253470
111,88,64,0.271125
111,88,65,0.000000
111,88,66,0.000000
111,89,61,0.000000
111,89,62,0.269814
111,89,63,0.257962
111,89,64,0.000000
111,89,65,0.000000
111,90,60,0.000000
111,90,61,0.240499
111,90,62,0.269814
111,90,63,0.000000
111,90,64,0.000000
111,91,59,0.000000
111,91,60,0.227008
111,91,61,0.240499
111,91,62,0.000000
111,91,63,0.000000
111,92,57,0.000000
111,92,58,0.000000
111,92,59,0.000000
111,92,60,0.227008
111,92,61,0.000000
111,92,62,0.000000
111,92,63,0.000000
111,93,56,0.000000
111,93,57,0.000000
111,93,58,0.000000
111,93,59,0.232473
111,93,60,0.227008
111,93,61,0.000000
111,93,62,0.000000
111,94,55,0.000000
111,94,56,0.000000
111,94,57,0.000000
111,94,58,0.225947
111,94,59,0.232473
111,94,60,0.000000
111,94,61,0.000000
111,94,62,0.000000
111,95,54,0.000000
111,95,55,0.000000
111,95,56,0.000000
111,95,57,0.255275
111,95,58,0.225947
111,95,59,0.000000
111,95,60,0.000000
111,95,61,0.000000
111,96,53,0.000000
111,96,54,0.000000
111,96,55,0.000000
111,96,56,0.242614
111,96,57,0.255275
111,96,58,0.000000
111,96,59,0.000000
111,96,60,0.000000
111,97,52,0.000000
111,97,53,0.000000
111,97,54,0.000000
111,97,55,0.265128
111,97,56,0.242614
111,97,57,0.000000
111,97,58,0.000000
111,97,59,0.000000
111,98,52,0.000000
111,98,53,0.000000
111,98,54,0.000000
111,98,55,0.000000
111,98,56,0.000000
111,98,57,0.000000
111,98,58,0.000000
111,98,59,0.000000
111,99,51,0.000000
111,99,52,0.000000
111,99,53,0.000000
111,99,54,0.000000
111,99,55,0.000000
111,99,56,0.000000
111,99,57,0.000000
111,99,58,0.000000
111,100,50,0.000000
111,100,51,0.000000
111,100,52,0.000000
111,100,53,0.000000
111,100,54,0.000000
111,100,55,0.000000
111,100,56,0.000000
111,100,57,0.000000
111,101,49,0.000000
111,101,50,0.000000
111,101,51,0.000000
111,101,52,0.000000
111,101,53,0.000000
111,101,54,0.000000
111,101,55,0.000000
111,101,56,0.000000
111,102,49,0.000000
111,102,50,0.000000
111,102,51,0.000000
111,102,52,0.000000
111,102,53,0.000000
111,102,54,0.000000
111,103,48,0.000000
111,103,49,0.000000
111,103,50,0.000000
111,103,51,0.000000
111,103,52,0.000000
111,103,53,0.000000
111,104,48,0.000000
111,104,49,0.000000
111,104,50,0.000000
111,104,51,0.000000
111,104,52,0.000000
111,104,53,0.000000
111,105,47,0.000000
111,105,48,0.000000
111,105,49,0.000000
111,105,50,0.000000
111,105,51,0.000000
111,105,52,0.000000
111,106,46,0.000000
111,106,47,0.000000
111,106,48,0.000000
111,106,49,0.000000
111,106,50,0.000000
111,107,46,0.000000
111,107,47,0.000000
111,107,48,0.000000
111,107,49,0.000000
111,107,50,0.000000
111,108,45,0.000000
111,108,46,0.000000
111,108,47,0.000000
111,108,48,0.000000
111,108,49,0.000000
111,109,45,0.000000
111,109,46,0.212751
111,109,47,0.191365
111,110,45,0.000000
111,110,46,0.130832
112,85,66,0.248996
112,85,67,0.257965
112,86,66,0.248996
112,88,63,0.253470
112,89,62,0.269814
112,89,63,0.253470
112,90,61,0.240499
112,90,62,0.269814
112,90,63,0.000000
112,91,59,0.000000
112,91,60,0.227008
112,91,61,0.240499
112,91,62,0.000000
112,91,63,0.000000
112,92,58,0.000000
112,92,59,0.232473
112,92,60,0.227008
112,92,61,0.000000
112,92,62,0.000000
112,93,56,0.000000
112,93,57,0.000000
112,93,58,0.225947
112,93,59,0.232473
112,93,60,0.000000
112,93,61,0.000000
112,93,62,0.000000
112,94,55,0.000000
112,94,56,0.000000
112,94,57,0.255275
112,94,58,0.225947
112,94,59,0.000000
112,94,60,0.000000
112,94,61,0.000000
112,95,54,0.000000
112,95,55,0.000000
112,95,56,0.242904
112,95,57,0.255275
112,95,58,0.000000
112,95,59,0.000000
112,95,60,0.000000
112,96,53,0.000000
112,96,54,0.000000
112,96,55,0.265128
112,96,56,0.242614
112,96,57,0.255275
112,96,58,0.000000
112,96,59,0.000000
112,96,60,0.000000
112,97,52,0.000000
112,97,53,0.000000
112,97,54,0.276075
112,97,55,0.265128
112,97,56,0.242614
112,97,57,0.000000
112,97,58,0.000000
112,97,59,0.000000
112,98,50,0.000000
112,98,51,0.000000
112,98,52,0.000000
112,98,53,0.000000
112,98,54,0.276075
112,98,55,0.263843
112,98,56,0.000000
112,98,57,0.000000
112,98,58,0.000000
112,99,50,0.000000
112,99,51,0.000000
112,99,52,0.000000
112,99,53,0.241287
112,99,54,0.276075
112,99,55,0.000000
112,99,56,0.000000
112,99,57,0.000000
112,99,58,0.000000
112,100,50,0.000000
112,100,51,0.000000
112,100,52,0.226306
112,100,53,0.241287
112,100,54,0.000000
112,100,55,0.000000
112,100,56,0.000000
112,100,57,0.000000
112,101,49,0.000000
112,101,50,0.000000
112,101,51,0.000000
112,101,52,0.000000
112,101,53,0.000000
112,101,54,0.000000
112,101,55,0.000000
112,101,56,0.000000
112,102,48,0.000000
112,102,49,0.000000
112,102,50,0.000000
112,102,51,0.000000
112,102,52,0.000000
112,102,53,0.000000
112,102,54,0.000000
112,103,47,0.000000
112,103,48,0.000000
112,103,49,0.000000
112,103,50,0.000000
112,103,51,0.000000
112,103,52,0.000000
112,103,53,0.000000
112,103,54,0.000000
112,104,47,0.000000
112,104,48,0.000000
112,104,49,0.000000
112,104,50,0.000000
112,104,51,0.000000
112,104,52,0.000000
112,104,53,0.000000
112,105,46,0.000000
112,105,47,0.000000
112,105,48,0.000000
112,105,49,0.000000
112,105,50,0.000000
112,105,51,0.000000
112,105,52,0.000000
112,106,45,0.000000
112,106,46,0.000000
112,106,47,0.000000
112,106,48,0.000000
112,106,49,0.000000
112,106,50,0.000000
112,106,51,0.000000
112,107,45,0.000000
112,107,46,0.000000
112,107,47,0.000000
112,107,48,0.000000
112,107,49,0.000000
112,107,50,0.000000
112,108,45,0.000000
112,108,46,0.000000
112,108,47,0.000000
112,108,48,0.000000
112,108,49,0.000000
112,109,45,0.235176
112,109,46,0.275711
112,109,47,0.000000
112,110,45,0.235176
112,110,46,0.275711
113,91,60,0.227008
113,91,61,0.235254
113,92,59,0.232473
113,92,60,0.227008
113,92,61,0.000000
113,93,58,0.000000
113,93,59,0.000000
113,93,60,0.000000
113,94,55,0.000000
113,94,56,0.000000
113,94,57,0.000000
113,94,58,0.000000
113,94,59,0.000000
113,94,60,0.000000
113,95,54,0.000000
113,95,55,0.000000
113,95,56,0.242904
113,95,57,0.255896
113,95,58,0.000000
113,95,59,0.000000
113,96,53,0.000000
113,96,54,0.000000
113,96,55,0.265128
113,96,56,0.243798
113,96,57,0.000000
113,96,58,0.000000
113,96,59,0.000000
113,97,52,0.000000
113,97,53,0.000000
113,97,54,0.276075
113,97,55,0.265128
113,97,56,0.000000
113,97,57,0.000000
113,97,58,0.000000
113,98,51,0.000000
113,98,52,0.000000
113,98,53,0.241287
113,98,54,0.276075
113,98,55,0.000000
113,98,56,0.000000
113,98,57,0.000000
113,98,58,0.000000
113,99,50,0.000000
113,99,51,0.000000
113,99,52,0.226306
113,99,53,0.241287
113,99,54,0.276075
113,99,55,0.000000
113,99,56,0.000000
113,99,57,0.000000
113,100,49,0.000000
113,100,50,0.000000
113,100,51,0.242954
113,100,52,0.226306
113,100,53,0.241287
113,100,54,0.000000
113,100,55,0.000000
113,100,56,0.000000
113,101,48,0.000000
113,101,49,0.000000
113,101,50,0.000000
113,101,51,0.242954
113,101,52,0.226939
113,101,53,0.000000
113,101,54,0.000000
113,101,55,0.000000
113,102,48,0.000000
113,102,49,0.000000
113,102,50,0.250884
113,102,51,0.242954
113,102,52,0.000000
113,102,53,0.000000
113,102,54,0.000000
113,103,47,0.000000
113,103,48,0.000000
113,103,49,0.267278
113,103,50,0.250884
113,103,51,0.000000
113,103,52,0.000000
113,103,53,0.000000
113,104,46,0.000000
113,104,47,0.000000
113,104,48,0.270193
113,104,49,0.267278
113,104,50,0.000000
113,104,51,0.000000
113,104,52,0.000000
113,105,45,0.000000
113,105,46,0.000000
113,105,47,0.270125
113,105,48,0.270193
113,105,49,0.000000
113,105,50,0.000000
113,105,51,0.000000
113,106,45,0.000000
113,106,46,0.000000
113,106,47,0.270125
113,106,48,0.000000
113,106,49,0.000000
113,106,50,0.000000
113,107,45,0.000000
113,107,46,0.275711
113,107,47,0.258750
113,107,48,0.000000
113,107,49,0.000000
113,108,45,0.248494
113,108,46,0.275711
113,108,47,0.000000
113,108,48,0.000000
113,109,45,0.235176
113,109,46,0.275711
113,109,47,0.000000
113,110,45,0.235176
114,95,55,0.000000
114,95,56,0.000000
114,95,57,0.000000
114,96,53,0.000000
114,96,54,0.000000
114,96,55,0.000000
114,96,56,0.000000
114,96,57,0.000000
114,97,52,0.000000
114,97,53,0.000000
114,97,54,0.000000
114,97,55,0.000000
114,97,56,0.000000
114,97,57,0.000000
114,98,51,0.000000
114,98,52,0.000000
114,98,53,0.241287
114,98,54,0.276075
114,98,55,0.000000
114,98,56,0.000000
114,99,50,0.000000
114,99,51,0.000000
114,99,52,0.226306
114,99,53,0.241287
114,99,54,0.000000
114,99,55,0.000000
114,99,56,0.000000
114,100,49,0.000000
114,100,50,0.000000
114,100,51,0.242954
114,100,52,0.226939
114,100,53,0.000000
114,100,54,0.000000
114,100,55,0.000000
114,101,48,0.000000
114,101,49,0.000000
114,101,50,0.250884
114,101,51,0.242954
114,101,52,0.000000
114,101,53,0.000000
114,101,54,0.000000
114,102,47,0.000000
114,102,48,0.000000
114,102,49,0.267278
114,102,50,0.250884
114,102,51,0.242954
114,102,52,0.000000
114,102,53,0.000000
114,103,46,0.000000
114,103,47,0.000000
114,103,48,0.270193
114,103,49,0.267278
114,103,50,0.250884
114,103,51,0.000000
114,103,52,0.000000
114,104,46,0.000000
114,104,47,0.270125
114,104,48,0.270193
114,104,49,0.267278
114,104,50,0.000000
114,104,51,0.000000
114,104,52,0.000000
114,105,45,0.000000
114,105,46,0.275711
114,105,47,0.270125
114,105,48,0.270193
114,105,49,0.000000
114,105,50,0.000000
114,105,51,0.000000
114,106,45,0.000000
114,106,46,0.275711
114,106,47,0.270125
114,106,48,0.000000
114,106,49,0.000000
114,107,45,0.248494
114,107,46,0.275711
114,107,47,0.000000
114,107,48,0.000000
114,108,45,0.248494
114,108,46,0.275711
114,108,47,0.000000
114,109,45,0.248494
114,109,46,0.000000
115,97,53,0.000000
115,97,54,0.000000
115,97,55,0.000000
115,98,52,0.000000
115,98,53,0.000000
115,98,54,0.000000
115,98,55,0.000000
115,99,51,0.000000
115,99,52,0.000000
115,99,53,0.000000
115,99,54,0.000000
115,100,49,0.000000
115,100,50,0.000000
115,100,51,0.000000
115,100,52,0.000000
115,100,53,0.000000
115,100,54,0.000000
115,101,48,0.000000
115,101,49,0.000000
115,101,50,0.250884
115,101,51,0.242954
115,101,52,0.000000
115,101,53,0.000000
115,102,47,0.000000
115,102,48,0.000000
115,102,49,0.267278
115,102,50,0.250884
115,102,51,0.000000
115,102,52,0.000000
115,103,46,0.000000
115,103,47,0.000000
115,103,48,0.270193
115,103,49,0.267278
115,103,50,0.000000
115,103,51,0.000000
115,104,46,0.000000
115,104,47,0.270125
115,104,48,0.270193
115,104,49,0.000000
115,104,50,0.000000
115,104,51,0.000000
115,105,45,0.000000
115,105,46,0.275711
115,105,47,0.270125
115,105,48,0.000000
115,105,49,0.000000
115,105,50,0.000000
115,106,45,0.254205
115,106,46,0.275711
115,106,47,0.000000
115,106,48,0.000000
115,106,49,0.000000
115,107,45,0.254205
115,107,46,0.275711
115,107,47,0.000000
115,107,48,0.000000
115,108,45,0.254205
115,108,46,0.000000
115,109,45,0.000000
116,100,51,0.000000
116,101,49,0.267278
116,101,50,0.000000
116,101,51,0.000000
116,102,48,0.000000
116,102,49,0.267278
116,102,50,0.000000
116,102,51,0.000000
116,103,47,0.000000
116,103,48,0.270193
116,103,49,0.000000
116,103,50,0.000000
116,103,51,0.000000
116,104,46,0.275711
116,104,47,0.270125
116,104,48,0.000000
116,104,49,0.000000
116,104,50,0.000000
116,105,45,0.254205
116,105,46,0.275711
116,105,47,0.270125
116,105,48,0.000000
116,105,49,0.000000
116,106,45,0.254205
116,106,46,0.275711
116,106,47,0.000000
116,106,48,0.000000
116,107,45,0.254205
116,107,46,0.000000
116,107,47,0.000000
116,108,45,0.000000
117,104,47,0.270125
117,104,48,0.000000
117,105,47,0.000000
117,105,48,0.000000
117,106,47,0.000000
