# X,Y,Z,FA
81,97,108,0.000000
81,97,109,0.000000
81,97,110,0.000000
81,98,102,0.000000
81,98,103,0.000000
81,98,104,0.402352
81,98,105,0.376278
81,98,106,0.000000
81,98,107,0.000000
81,98,108,0.000000
81,98,109,0.000000
81,98,110,0.000000
81,99,102,0.000000
81,99,103,0.000000
81,99,104,0.403767
81,99,105,0.391869
81,99,106,0.000000
81,99,107,0.000000
81,99,108,0.000000
81,99,109,0.000000
81,99,110,0.000000
81,100,103,0.000000
81,100,104,0.399263
81,100,105,0.401098
81,100,106,0.000000
81,100,107,0.000000
81,100,108,0.000000
81,100,109,0.000000
81,100,110,0.000000
81,101,103,0.000000
81,101,104,0.388769
81,101,105,0.403681
81,101,106,0.000000
81,101,107,0.000000
81,101,108,0.000000
81,101,109,0.000000
81,101,110,0.000000
81,102,103,0.000000
81,102,104,0.388814
81,102,105,0.405326
81,102,106,0.000000
81,102,107,0.000000
81,102,108,0.000000
81,102,109,0.000000
81,102,110,0.000000
81,103,103,0.000000
81,103,104,0.397629
81,103,105,0.407008
81,103,106,0.000000
81,103,107,0.000000
81,103,108,0.000000
81,103,109,0.000000
81,103,110,0.000000
81,104,103,0.000000
81,104,104,0.405284
81,104,105,0.413122
81,104,106,0.000000
81,104,107,0.000000
81,104,108,0.000000
81,104,109,0.000000
81,104,110,0.000000
81,105,104,0.411105
81,105,105,0.423440
81,105,106,0.000000
81,105,107,0.000000
81,105,108,0.000000
81,105,109,0.000000
81,105,110,0.000000
81,106,104,0.412238
81,106,105,0.435235
81,106,106,0.000000
81,106,107,0.000000
81,106,108,0.000000
81,106,109,0.000000
81,106,110,0.000000
81,107,105,0.435243
81,107,106,0.000000
81,107,107,0.000000
81,107,108,0.000000
81,107,109,0.000000
81,107,110,0.000000
81,108,105,0.422968
81,108,106,0.000000
81,108,107,0.000000
81,108,108,0.000000
81,108,109,0.000000
81,108,110,0.000000
81,109,105,0.398219
81,109,106,0.000000
81,109,107,0.000000
81,109,108,0.000000
81,109,109,0.000000
81,109,110,0.000000
81,110,106,0.000000
81,110,107,0.000000
81,110,108,0.000000
81,110,109,0.000000
81,111,106,0.000000
81,111,107,0.000000
81,111,108,0.000000
81,111,109,0.000000
81,112,106,0.366245
81,112,107,0.000000
81,112,108,0.000000
81,112,109,0.000000
81,113,106,0.362884
81,113,107,0.000000
81,113,108,0.000000
81,113,109,0.000000
81,113,110,0.000000
81,114,106,0.357413
81,114,107,0.000000
81,114,108,0.000000
81,114,109,0.000000
81,114,110,0.000000
81,115,107,0.000000
81,115,108,0.000000
81,115,109,0.000000
81,115,110,0.000000
81,116,107,0.000000
81,116,108,0.000000
81,116,109,0.000000
81,116,110,0.000000
81,117,107,0.000000
81,117,108,0.000000
81,117,109,0.000000
81,117,110,0.000000
81,118,107,0.000000
81,118,108,0.000000
81,118,109,0.000000
81,118,110,0.000000
81,119,107,0.000000
81,119,108,0.000000
81,119,109,0.000000
81,119,110,0.000000
81,120,107,0.000000
81,120,108,0.000000
81,120,109,0.000000
81,120,110,0.000000
81,121,107,0.000000
81,121,108,0.000000
81,121,109,0.000000
81,121,110,0.000000
81,122,107,0.000000
81,122,108,0.000000
81,122,109,0.000000
81,122,110,0.000000
81,123,107,0.000000
81,123,108,0.000000
81,123,109,0.000000
81,123,110,0.000000
81,124,107,0.000000
81,124,108,0.000000
81,124,109,0.000000
81,124,110,0.000000
81,125,107,0.000000
81,125,108,0.000000
81,125,109,0.000000
81,125,110,0.000000
81,126,106,0.000000
81,126,107,0.000000
81,126,108,0.000000
81,126,109,0.000000
81,127,106,0.000000
81,127,107,0.000000
81,127,108,0.000000
81,127,109,0.000000
81,128,105,0.280519
81,128,106,0.000000
81,128,107,0.000000
81,128,108,0.000000
81,128,109,0.000000
81,129,105,0.000000
81,129,106,0.000000
81,129,107,0.000000
81,129,108,0.000000
81,129,109,0.000000
81,130,104,0.299747
81,130,105,0.000000
81,130,106,0.000000
81,130,107,0.000000
81,130,108,0.000000
81,131,104,0.299306
81,131,105,0.000000
81,131,106,0.000000
81,131,107,0.000000
81,131,108,0.000000
81,132,103,0.476001
81,132,104,0.000000
81,132,105,0.000000
81,132,106,0.000000
81,132,107,0.000000
81,133,103,0.447985
81,133,104,0.000000
81,133,105,0.000000
81,133,106,0.000000
81,133,107,0.000000
81,134,103,0.340807
81,134,104,0.000000
81,134,105,0.000000
81,134,106,0.000000
81,134,107,0.000000
81,135,102,0.437354
81,135,103,0.000000
81,135,104,0.000000
81,135,105,0.000000
81,135,106,0.000000
81,136,102,0.353325
81,136,103,0.000000
81,136,104,0.000000
81,136,105,0.000000
81,136,106,0.000000
81,137,101,0.324260
81,137,102,0.000000
81,137,103,0.000000
81,137,104,0.000000
81,137,105,0.000000
81,138,101,0.276471
81,138,102,0.000000
81,138,103,0.000000
81,138,104,0.000000
81,138,105,0.000000
81,139,100,0.264033
81,139,101,0.000000
81,139,102,0.000000
81,139,103,0.000000
81,139,104,0.000000
81,140,99,0.286360
81,140,100,0.267695
81,140,101,0.000000
81,140,102,0.000000
81,140,103,0.000000
81,141,99,0.279261
81,141,100,0.346490
81,141,101,0.000000
81,141,102,0.000000
81,141,103,0.000000
81,142,98,0.392712
81,142,99,0.345073
81,142,100,0.000000
81,142,101,0.000000
81,142,102,0.000000
81,143,98,0.240766
81,143,99,0.254240
81,143,100,0.000000
81,143,101,0.000000
81,143,102,0.000000
81,144,97,0.240292
81,144,98,0.236821
81,144,99,0.000000
81,144,100,0.000000
81,144,101,0.000000
81,145,96,0.255764
81,145,97,0.241845
81,145,98,0.000000
81,145,99,0.000000
81,145,100,0.000000
81,146,95,0.252319
81,146,96,0.249573
81,146,97,0.249734
81,146,98,0.000000
81,146,99,0.000000
81,147,95,0.254239
81,147,96,0.288527
81,147,97,0.000000
81,147,98,0.000000
81,147,99,0.000000
81,148,94,0.274748
81,148,95,0.262638
81,148,96,0.000000
81,148,97,0.000000
81,148,98,0.000000
81,149,93,0.282270
81,149,94,0.260419
81,149,95,0.260419
81,149,96,0.000000
81,149,97,0.000000
81,150,93,0.296987
81,150,94,0.370925
81,150,95,0.000000
81,150,96,0.000000
81,151,92,0.289645
81,151,93,0.250978
81,151,94,0.000000
81,151,95,0.000000
81,152,91,0.295486
81,152,92,0.238790
81,152,93,0.289645
81,152,94,0.000000
81,152,95,0.000000
81,153,90,0.000000
81,153,91,0.237385
81,153,92,0.282923
81,153,93,0.000000
81,153,94,0.000000
81,154,89,0.000000
81,154,90,0.241152
81,154,91,0.230552
81,154,92,0.000000
81,154,93,0.000000
81,155,88,0.000000
81,155,89,0.247628
81,155,90,0.222104
81,155,91,0.000000
81,155,92,0.000000
81,156,86,0.000000
81,156,87,0.000000
81,156,88,0.271139
81,156,89,0.230897
81,156,90,0.000000
81,156,91,0.000000
81,157,86,0.230970
81,157,87,0.234549
81,157,88,0.243618
81,157,89,0.000000
81,157,90,0.000000
81,158,84,0.000000
81,158,85,0.000000
81,158,86,0.220564
81,158,87,0.212099
81,158,88,0.000000
81,158,89,0.000000
81,159,81,0.000000
81,159,82,0.000000
81,159,83,0.000000
81,159,84,0.237854
81,159,85,0.224932
81,159,86,0.000000
81,159,87,0.000000
81,160,81,0.000000
81,160,82,0.000000
81,160,83,0.000000
81,160,84,0.000000
81,160,85,0.000000
81,160,86,0.000000
81,161,81,0.209360
81,161,82,0.000000
81,161,83,0.000000
82,78,88,0.000000
82,78,89,0.000000
82,78,90,0.000000
82,78,91,0.000000
82,78,92,0.000000
82,78,94,0.000000
